label,evidence_dir,final_result,analysis_result,missing_markers,net_mode,linux_workers,linux_vcpus,linux_cpu_online,linux_mean_p99_max_ns,rtos_mean_p99_max_ns,udp_success,udp_mean_max_us,qcz1_success,qcz1_retransmits,qcz1_duplicate_acks,qcz1_mean_max_us,ai_success,ai_e2e_mean_max_us,tcpdump_captured,tcpdump_dropped,summary_sha256,qemu_log_sha256
current-head-long-tap-4w-r30000-20260814_215018,/tmp/t1ltap-20260814_215018/current-head-long-tap-4w-r30000-20260814_215018,PASS,PASS,none,tap,4,2,0-1,15268450 / 124812416 / 153937328,120165 / 1821568 / 31444800,20/20,13621 / 86939,10/10,0,2,5902 / 21294,10/10,5277 / 15431,88,0,ead0f6546a2a7a0a56dc1c8a64edefe9d9c1f82c660b1cce6574dde5064ecb19,99ec7a99f6be4829552d065f9e0a4b43d7c8fce37f45cec997fa82aeafa04735
