label,evidence_dir,final_result,analysis_result,missing_markers,net_mode,linux_workers,linux_vcpus,linux_cpu_online,linux_mean_p99_max_ns,rtos_mean_p99_max_ns,udp_success,udp_mean_max_us,qcz1_success,qcz1_retransmits,qcz1_duplicate_acks,qcz1_mean_max_us,ai_success,ai_e2e_mean_max_us,tcpdump_captured,tcpdump_dropped,summary_sha256,qemu_log_sha256
head8984-hub-2w-r30000-20260814_173833,/home/kali/qc-evidence/t1-head8984-long-hub-2w-r30000-20260814_173833/head8984-hub-2w-r30000-20260814_173833,PASS,PASS,none,hub,2,2,0-1,1258737 / 9481712 / 37442704,51404 / 685872 / 2001840,20/20,3819 / 30443,10/10,0,2,3125 / 8779,10/10,3441 / 5529,n/a,n/a,e21a6caaaddf9ea2540f705bb668226c8a9c16acdbb7e55a5adf237b386a78e7,9c7ce4a55868d004fc964ff8f4af1873fda20bb8f483fdccbca955a9a6453869
