label,evidence_dir,final_result,analysis_result,missing_markers,net_mode,linux_workers,linux_vcpus,linux_cpu_online,linux_mean_p99_max_ns,rtos_mean_p99_max_ns,udp_success,udp_mean_max_us,qcz1_success,qcz1_retransmits,qcz1_duplicate_acks,qcz1_mean_max_us,ai_success,ai_e2e_mean_max_us,tcpdump_captured,tcpdump_dropped,summary_sha256,qemu_log_sha256
latestdev0340-hub-2w-r30000-p1000000-20260821,/home/kali/qc-evidence/t1-latestdev0340-long-hub-r30000-20260821/latest0340-hub-2w-r30000-p1000000-20260821_172057,PASS,PASS,none,hub,2,2,0-1,5692135 / 87544160 / 108110400,152776 / 2259632 / n/a,20/20,7435 / 25908,10/10,0,2,7068 / 9984,10/10,7222 / 12528,n/a,n/a,748d1b50fc4039f7f962f50ef0de2eda9681934d319e04a03999dd51ef5cca4e,435b237caedf6eba51af62195888eb3e867dd31b99c8aef7cd531babfaabd08e
