label,evidence_dir,final_result,analysis_result,missing_markers,net_mode,linux_workers,linux_vcpus,linux_cpu_online,linux_mean_p99_max_ns,rtos_mean_p99_max_ns,udp_success,udp_mean_max_us,qcz1_success,qcz1_retransmits,qcz1_duplicate_acks,qcz1_mean_max_us,ai_success,ai_e2e_mean_max_us,tcpdump_captured,tcpdump_dropped,summary_sha256,qemu_log_sha256
current-head-long-hub-4w-r30000-20260814_204459,/tmp/t1h4-20260814_204459/current-head-long-hub-4w-r30000-20260814_204459,PASS,PASS,none,hub,4,2,0-1,3552003 / 56459776 / 108703104,79469 / 1143440 / 5372880,20/20,9168 / 66371,10/10,0,2,5370 / 20623,10/10,3428 / 7887,n/a,n/a,2697dae60a1f0076292fc035ca64bbbdca5571da8ea5c0c0f7a70f77bd7c5747,e99fde6b715c9742ba95ecafc5a386c68074676d334a2f89d3e2ed4759334276
